source_pdf,page,photo_number,filename,label,genus,extra_metadata
Dataset_pieridae.pdf,50,479,images\Dataset_pieridae\479_Leptophobia_tovaria_subflavescens.png,Leptophobia tovaria subflavescens,Leptophobia,Santa María Santa María  Boyacá - CorE
Dataset_pieridae.pdf,50,480,images\Dataset_pieridae\480_Leptophobia_tovaria_subflavescens.png,Leptophobia tovaria subflavescens,Leptophobia,- -  - - -
Dataset_pieridae.pdf,50,481,images\Dataset_pieridae\481_Leptophobia_tovaria_subflavescens.png,Leptophobia tovaria subflavescens,Leptophobia,StaMaria - Sendero Hyka Quye Santa | María  Boyacá - Cor
Dataset_pieridae.pdf,50,482,images\Dataset_pieridae\482_Leptophobia_tovaria_subflavescens.png,Leptophobia tovaria subflavescens,Leptophobia,StaMaria - Sendero Hyka Quye Santa | María  Boyacá - Cor
Dataset_pieridae.pdf,50,483,images\Dataset_pieridae\483_Melete_leucadia.png,Melete leucadia,Melete,- -  - - -
Dataset_pieridae.pdf,50,484,images\Dataset_pieridae\484_Melete_leucanthe_leucanthe.png,Melete leucanthe leucanthe,Melete,- -  - - -
Dataset_pieridae.pdf,51,485,images\Dataset_pieridae\485_Melete_leucanthe_leucanthe.png,Melete leucanthe leucanthe,Melete,- -  - - -
Dataset_pieridae.pdf,51,486,images\Dataset_pieridae\486_Melete_leucanthe_leucanthe.png,Melete leucanthe leucanthe,Melete,- -  - - -
Dataset_pieridae.pdf,51,487,images\Dataset_pieridae\487_Melete_leucanthe_leucanthe.png,Melete leucanthe leucanthe,Melete,- -  - - -
Dataset_pieridae.pdf,51,488,images\Dataset_pieridae\488_Melete_leucanthe_leucanthe.png,Melete leucanthe leucanthe,Melete,Santa María Santa María  Boyacá - CorE
Dataset_pieridae.pdf,51,489,images\Dataset_pieridae\489_Melete_leucanthe_veronica.png,Melete leucanthe veronica,Melete,- -  - - -
Dataset_pieridae.pdf,51,490,images\Dataset_pieridae\490_Melete_leucanthe_veronica.png,Melete leucanthe veronica,Melete,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,51,491,images\Dataset_pieridae\491_Melete_leucanthe_veronica.png,Melete leucanthe veronica,Melete,- -  - - -
Dataset_pieridae.pdf,51,492,images\Dataset_pieridae\492_Melete_leucanthe_veronica.png,Melete leucanthe veronica,Melete,Reserva natural de las aves Arrierito | Antioqueño (Piha) Anorí  Antioquia - Cce
Dataset_pieridae.pdf,51,493,images\Dataset_pieridae\493_Melete_leucanthe_veronica.png,Melete leucanthe veronica,Melete,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,51,494,images\Dataset_pieridae\494_Melete_leucanthe_veronica.png,Melete leucanthe veronica,Melete,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,51,495,images\Dataset_pieridae\495_Melete_leucanthe_veronica.png,Melete leucanthe veronica,Melete,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,51,496,images\Dataset_pieridae\496_Melete_leucanthe_veronica.png,Melete leucanthe veronica,Melete,- -  - - -
Dataset_pieridae.pdf,52,497,images\Dataset_pieridae\497_Melete_lycimnia_eurymnia.png,Melete lycimnia eurymnia,Melete,- -  - - -
Dataset_pieridae.pdf,52,498,images\Dataset_pieridae\498_Melete_lycimnia_eurymnia.png,Melete lycimnia eurymnia,Melete,- -  - - -
Dataset_pieridae.pdf,52,499,images\Dataset_pieridae\499_Melete_lycimnia_eurymnia.png,Melete lycimnia eurymnia,Melete,Municipio de Mitú Mitú  Vaupés - Amz
Dataset_pieridae.pdf,52,500,images\Dataset_pieridae\500_Melete_lycimnia_reducta.png,Melete lycimnia reducta,Melete,- -  - - -
Dataset_pieridae.pdf,52,501,images\Dataset_pieridae\501_Melete_lycimnia_reducta.png,Melete lycimnia reducta,Melete,Humedal La Bramadora Sopetrán | Antioquia - CceO
Dataset_pieridae.pdf,52,502,images\Dataset_pieridae\502_Melete_lycimnia_reducta.png,Melete lycimnia reducta,Melete,Humedal La Bramadora Sopetrán | Antioquia - CceO
Dataset_pieridae.pdf,52,503,images\Dataset_pieridae\503_Melete_lycimnia_reducta.png,Melete lycimnia reducta,Melete,Sinifaná - La Holanda Titiribí  Antioquia - | CceO
Dataset_pieridae.pdf,52,504,images\Dataset_pieridae\504_Melete_lycimnia_reducta.png,Melete lycimnia reducta,Melete,- -  - - -
Dataset_pieridae.pdf,52,505,images\Dataset_pieridae\505_Melete_lycimnia_reducta.png,Melete lycimnia reducta,Melete,- -  - - -
Dataset_pieridae.pdf,52,506,images\Dataset_pieridae\506_Melete_polyhymnia_polyhymnia.png,Melete polyhymnia polyhymnia,Melete,- -  - - -
Dataset_pieridae.pdf,52,507,images\Dataset_pieridae\507_Melete_polyhymnia_polyhymnia.png,Melete polyhymnia polyhymnia,Melete,- -  - - -
Dataset_pieridae.pdf,52,508,images\Dataset_pieridae\508_Nathalis_plauta.png,Nathalis plauta,Nathalis,Reserva Paz y Flora Guasca | Cundinamarca - -
Dataset_pieridae.pdf,53,509,images\Dataset_pieridae\509_Pereute_callinice_callinice.png,Pereute callinice callinice,Pereute,Municipio Jardín - Fundación Colibrí | Jardín  Antioquia - Cce
Dataset_pieridae.pdf,53,510,images\Dataset_pieridae\510_Pereute_callinice_callinice.png,Pereute callinice callinice,Pereute,Municipio Jardín - Fundación Colibrí | Jardín  Antioquia - Cce
Dataset_pieridae.pdf,53,511,images\Dataset_pieridae\511_Pereute_charops_charops.png,Pereute charops charops,Pereute,Vereda Paso Nivel - Finca Zanzibar | Amagá  Antioquia - Cce
Dataset_pieridae.pdf,53,512,images\Dataset_pieridae\512_Pereute_charops_charops.png,Pereute charops charops,Pereute,Pueblito de San Jose Amagá  Antioquia - | CceO
Dataset_pieridae.pdf,53,513,images\Dataset_pieridae\513_Pereute_charops_charops.png,Pereute charops charops,Pereute,Vereda Paso Nivel - Finca Zanzibar | Amagá  Antioquia - Cce
Dataset_pieridae.pdf,53,514,images\Dataset_pieridae\514_Pereute_charops_charops.png,Pereute charops charops,Pereute,Vereda Paso Nivel - Finca Zanzibar | Amagá  Antioquia - Cce
Dataset_pieridae.pdf,53,515,images\Dataset_pieridae\515_Pereute_charops_charops.png,Pereute charops charops,Pereute,Pueblito de San Jose Amagá  Antioquia - | CceO
Dataset_pieridae.pdf,53,516,images\Dataset_pieridae\516_Pereute_charops_charops.png,Pereute charops charops,Pereute,Rincones de Monticello Medellín | Antioquia - Cce
Dataset_pieridae.pdf,53,517,images\Dataset_pieridae\517_Pereute_leucodrosime_leucodrosime.png,Pereute leucodrosime leucodrosime,Pereute,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,53,518,images\Dataset_pieridae\518_Pereute_leucodrosime_leucodrosime.png,Pereute leucodrosime leucodrosime,Pereute,- -  - - - | Mariposas de Colombia - ButterflyBase-JGJ
Dataset_pieridae.pdf,53,519,images\Dataset_pieridae\519_Pereute_leucodrosime_leucodrosime.png,Pereute leucodrosime leucodrosime,Pereute,- -  - - -
Dataset_pieridae.pdf,53,520,images\Dataset_pieridae\520_Pereute_leucodrosime_leucodrosime.png,Pereute leucodrosime leucodrosime,Pereute,- -  - - -
Dataset_pieridae.pdf,54,521,images\Dataset_pieridae\521_Pereute_leucodrosime_leucodrosime.png,Pereute leucodrosime leucodrosime,Pereute,Carretera Montezuma - PNN Tatamá | Pueblo Rico  Risaralda - CocE
Dataset_pieridae.pdf,54,522,images\Dataset_pieridae\522_Perrhybris_lorena_lorena.png,Perrhybris lorena lorena,Perrhybris,- -  - - -
Dataset_pieridae.pdf,54,523,images\Dataset_pieridae\523_Perrhybris_lorena_lorena.png,Perrhybris lorena lorena,Perrhybris,Santa María Santa María  Boyacá - CorE
Dataset_pieridae.pdf,54,524,images\Dataset_pieridae\524_Perrhybris_lorena_lorena.png,Perrhybris lorena lorena,Perrhybris,Altos Florencia Florencia  Caquetá - Amz
Dataset_pieridae.pdf,54,525,images\Dataset_pieridae\525_Perrhybris_lorena_lorena.png,Perrhybris lorena lorena,Perrhybris,Altos Florencia Florencia  Caquetá - Amz
Dataset_pieridae.pdf,54,526,images\Dataset_pieridae\526_Perrhybris_lorena_lorena.png,Perrhybris lorena lorena,Perrhybris,Altos Florencia Florencia  Caquetá - Amz
Dataset_pieridae.pdf,54,527,images\Dataset_pieridae\527_Perrhybris_lorena_lorena.png,Perrhybris lorena lorena,Perrhybris,Río Pepino Mocoa  Putumayo - CorE
Dataset_pieridae.pdf,54,528,images\Dataset_pieridae\528_Perrhybris_pamela.png,Perrhybris pamela,Perrhybris,560 m | Sinifaná - La Holanda Titiribí  Antioquia -
Dataset_pieridae.pdf,54,529,images\Dataset_pieridae\529_Perrhybris_pamela.png,Perrhybris pamela,Perrhybris,700 m | Piscicola el Gaitero Sopetrán  Antioquia -
Dataset_pieridae.pdf,54,530,images\Dataset_pieridae\530_Perrhybris_pamela.png,Perrhybris pamela,Perrhybris,Varias Guaviare San José del Guaviare | Guaviare - Amz
Dataset_pieridae.pdf,54,531,images\Dataset_pieridae\531_Perrhybris_pamela_bogotana.png,Perrhybris pamela bogotana,Perrhybris,Reserva Rocamadre Toluviejo  Sucre - Car
Dataset_pieridae.pdf,54,532,images\Dataset_pieridae\532_Perrhybris_pamela_glessaria.png,Perrhybris pamela glessaria,Perrhybris,Municipio de Mitú Mitú  Vaupés - Amz
Dataset_pieridae.pdf,55,533,images\Dataset_pieridae\533_Tatochila_xanthodice_xanthodice.png,Tatochila xanthodice xanthodice,Tatochila,- -  - - -
Dataset_pieridae.pdf,55,534,images\Dataset_pieridae\534_Tatochila_xanthodice_xanthodice.png,Tatochila xanthodice xanthodice,Tatochila,- -  - - -
